Date,Open,High,Low,Close,Volume,Adj Close,Tmr Close,No.,High_Low,Close_Open
2/6/2011,3172.87,3172.87,3139.69,3160.6,0,3160.6,3145.67,1869,33.18,-12.27
3/6/2011,3160.6,3161.17,3138.21,3145.67,0,3145.67,3113.73,1870,22.96,-14.93
6/6/2011,3145.67,3145.67,3106.31,3113.73,0,3113.73,3115.95,1871,39.36,-31.94
7/6/2011,3113.73,3117.32,3088.96,3115.95,0,3115.95,3102.98,1872,28.36,2.22
8/6/2011,3115.95,3115.95,3096.73,3102.98,0,3102.98,3097.57,1873,19.22,-12.97
9/6/2011,3102.98,3114.3,3096.08,3097.57,0,3097.57,3078.35,1874,18.22,-5.41
10/6/2011,3097.57,3109.27,3076.51,3078.35,0,3078.35,3059.04,1875,32.76,-19.22
13/6/2011,3078.35,3078.35,3056.3,3059.04,0,3059.04,3057.39,1876,22.05,-19.31
14/6/2011,3059.04,3069.34,3040.22,3057.39,0,3057.39,3054.82,1877,29.12,-1.65
15/6/2011,3057.39,3072.19,3052.07,3054.82,0,3054.82,3020.13,1878,20.12,-2.57
16/6/2011,3054.82,3054.82,3011.76,3020.13,0,3020.13,3005.28,1879,43.06,-34.69
17/6/2011,3020.13,3026.07,2999.19,3005.28,0,3005.28,3013.6,1880,26.88,-14.85
20/6/2011,3005.28,3033.16,3005.28,3013.6,0,3013.6,3053.51,1881,27.88,8.32
21/6/2011,3013.6,3064.85,3013.6,3053.51,0,3053.51,3042.83,1882,51.25,39.91
22/6/2011,3053.51,3073.43,3042.83,3042.83,0,3042.83,3044.72,1883,30.6,-10.68
23/6/2011,3042.83,3057.52,3029.19,3044.72,0,3044.72,3066.85,1884,28.33,1.89
24/6/2011,3044.72,3073.56,3042.59,3066.85,0,3066.85,3048.28,1885,30.97,22.13
27/6/2011,3066.85,3066.85,3033.86,3048.28,0,3048.28,3050.79,1886,32.99,-18.57
28/6/2011,3048.28,3059.62,3042.67,3050.79,0,3050.79,3079.74,1887,16.95,2.51
29/6/2011,3050.79,3083.62,3050.79,3079.74,0,3079.74,3120.44,1888,32.83,28.95
30/6/2011,3079.74,3127.48,3079.74,3120.44,0,3120.44,3139.01,1889,47.74,40.7
1/7/2011,3120.44,3141.59,3120.44,3139.01,0,3139.01,3129.69,1890,21.15,18.57
5/7/2011,3153.44,3155.7,3123.71,3129.69,0,3129.69,3114.71,1891,31.99,-23.75
6/7/2011,3129.69,3137.59,3114.71,3114.71,0,3114.71,3125.87,1892,22.88,-14.98
7/7/2011,3114.71,3133.93,3114.71,3125.87,0,3125.87,3151.28,1893,19.22,11.16
8/7/2011,3125.87,3154.31,3125.87,3151.28,0,3151.28,3117.37,1894,28.44,25.41
11/7/2011,3151.28,3151.28,3116.04,3117.37,0,3117.37,3075.45,1895,35.24,-33.91
12/7/2011,3117.37,3117.37,3056.71,3075.45,0,3075.45,3088.42,1896,60.66,-41.92
13/7/2011,3077.36,3103.04,3070.93,3088.42,0,3088.42,3088.7,1897,32.11,11.06
14/7/2011,3088.42,3101.98,3078.57,3088.7,0,3088.7,3084.24,1898,23.41,0.28
15/7/2011,3088.7,3095.91,3079.67,3084.24,0,3084.24,3078.95,1899,16.24,-4.46
18/7/2011,3084.24,3094.31,3065.89,3078.95,0,3078.95,3096.12,1900,28.42,-5.29
19/7/2011,3078.95,3099.51,3066.86,3096.12,0,3096.12,3126.53,1901,32.65,17.17
20/7/2011,3096.12,3129.26,3096.12,3126.53,0,3126.53,3138.51,1902,33.14,30.41
21/7/2011,3126.53,3146.68,3110.19,3138.51,0,3138.51,3182.95,1903,36.49,11.98
22/7/2011,3138.51,3183.98,3138.51,3182.95,0,3182.95,3171.55,1904,45.47,44.44
25/7/2011,3182.95,3182.95,3150.01,3171.55,0,3171.55,3186.57,1905,32.94,-11.4
26/7/2011,3171.55,3186.57,3165.32,3186.57,0,3186.57,3193.54,1906,21.25,15.02
27/7/2011,3186.57,3196.29,3167.92,3193.54,0,3193.54,3189.85,1907,28.37,6.97
28/7/2011,3193.54,3200.56,3165.12,3189.85,0,3189.85,3189.26,1908,35.44,-3.69
29/7/2011,3189.85,3197.3,3172.97,3189.26,0,3189.26,3215.27,1909,24.33,-0.59
1/8/2011,3189.26,3227.28,3189.26,3215.27,0,3215.27,3177.09,1910,38.02,26.01
2/8/2011,3215.27,3215.27,3172.79,3177.09,0,3177.09,3130.34,1911,42.48,-38.18
3/8/2011,3177.09,3177.09,3111.34,3130.34,0,3130.34,3107.01,1912,65.75,-46.75
4/8/2011,3130.34,3138.17,3105.25,3107.01,0,3107.01,2994.78,1913,32.92,-23.33
5/8/2011,3107.01,3107.01,2973.92,2994.78,0,2994.78,2884,1914,133.09,-112.23
8/8/2011,2994.78,2994.78,2847,2884,0,2884,2884,1915,147.78,-110.78
9/8/2011,2884,2884,2884,2884,0,2884,2821.09,1916,0,0
10/8/2011,2884,2913.13,2821.09,2821.09,0,2821.09,2796.22,1917,92.04,-62.91
11/8/2011,2821.09,2824.39,2720.21,2796.22,0,2796.22,2850.59,1918,104.18,-24.87
12/8/2011,2796.22,2850.59,2796.22,2850.59,0,2850.59,2874.4,1919,54.37,54.37
15/8/2011,2850.59,2885,2850.59,2874.4,0,2874.4,2832.73,1920,34.41,23.81
16/8/2011,2874.4,2890.05,2828.74,2832.73,0,2832.73,2828.53,1921,61.31,-41.67
17/8/2011,2832.73,2856.32,2820.57,2828.53,0,2828.53,2824.96,1922,35.75,-4.2
18/8/2011,2828.53,2859.38,2816.51,2824.96,0,2824.96,2733.63,1923,42.87,-3.57
19/8/2011,2824.96,2824.96,2729.59,2733.63,0,2733.63,2731.81,1924,95.37,-91.33
22/8/2011,2733.63,2749.75,2680.83,2731.81,0,2731.81,2765.15,1925,68.92,-1.82
23/8/2011,2731.81,2780.89,2710.42,2765.15,0,2765.15,2721.81,1926,70.47,33.34
24/8/2011,2765.15,2779.96,2719.9,2721.81,0,2721.81,2765.74,1927,60.06,-43.34
25/8/2011,2719.9,2774.6,2719.9,2765.74,0,2765.74,2748.18,1928,54.7,45.84
26/8/2011,2765.74,2765.74,2733.99,2748.18,0,2748.18,2791.89,1929,31.75,-17.56
29/8/2011,2748.18,2803.44,2748.18,2791.89,0,2791.89,2791.89,1930,55.26,43.71
30/8/2011,2791.89,2791.89,2791.89,2791.89,0,2791.89,2885.26,1931,0,0
31/8/2011,2791.89,2885.26,2791.89,2885.26,0,2885.26,2867.18,1932,93.37,93.37
1/9/2011,2885.26,2910.28,2856.23,2867.18,0,2867.18,2843.09,1933,54.05,-18.08
2/9/2011,2867.18,2879.31,2831.92,2843.09,0,2843.09,2773.17,1934,47.39,-24.09
5/9/2011,2843.09,2843.09,2752.44,2773.17,0,2773.17,2775.09,1935,90.65,-69.92
6/9/2011,2773.17,2787.09,2735.87,2775.09,0,2775.09,2832.13,1936,51.22,1.92
7/9/2011,2774.33,2832.13,2774.33,2832.13,0,2832.13,2856.9,1937,57.8,57.8
8/9/2011,2832.13,2856.9,2821.69,2856.9,0,2856.9,2825.39,1938,35.21,24.77
9/9/2011,2856.9,2861.41,2823.03,2825.39,0,2825.39,2743.58,1939,38.38,-31.51
12/9/2011,2825.1,2825.1,2742.64,2743.58,0,2743.58,2729.37,1940,82.46,-81.52
13/9/2011,2743.58,2781.42,2729.37,2729.37,0,2729.37,2739.35,1941,52.05,-14.21
14/9/2011,2729.37,2764.58,2704.36,2739.35,0,2739.35,2765.95,1942,60.22,9.98
15/9/2011,2739.35,2769.67,2739.35,2765.95,0,2765.95,2789.04,1943,30.32,26.6
16/9/2011,2765.95,2805.29,2765.95,2789.04,0,2789.04,2757.23,1944,39.34,23.09
19/9/2011,2789.04,2789.04,2752.68,2757.23,0,2757.23,2780.84,1945,36.36,-31.81
20/9/2011,2757.23,2784.67,2749.2,2780.84,0,2780.84,2791.79,1946,35.47,23.61
21/9/2011,2780.84,2795,2758.06,2791.79,0,2791.79,2717.66,1947,36.94,10.95
22/9/2011,2791.79,2791.79,2714.52,2717.66,0,2717.66,2698.8,1948,77.27,-74.13
23/9/2011,2720.53,2720.53,2659.01,2698.8,0,2698.8,2654.31,1949,61.52,-21.73
26/9/2011,2698.8,2706.26,2627.24,2654.31,0,2654.31,2725.91,1950,79.02,-44.49
27/9/2011,2654.31,2731.43,2654.31,2725.91,0,2725.91,2701.17,1951,77.12,71.6
28/9/2011,2725.91,2727.33,2691.82,2701.17,0,2701.17,2708.13,1952,35.51,-24.74
29/9/2011,2701.17,2708.13,2669.96,2708.13,0,2708.13,2675.16,1953,38.17,6.96
30/9/2011,2708.13,2720.5,2659.55,2675.16,0,2675.16,2621.4,1954,60.95,-32.97
3/10/2011,2675.16,2675.16,2604.82,2621.4,0,2621.4,2531.02,1955,70.34,-53.76
4/10/2011,2621.4,2621.4,2531.02,2531.02,0,2531.02,2528.71,1956,90.38,-90.38
5/10/2011,2531.02,2557.35,2521.95,2528.71,0,2528.71,2603.12,1957,35.4,-2.31
6/10/2011,2528.71,2605.6,2528.71,2603.12,0,2603.12,2640.3,1958,76.89,74.41
7/10/2011,2603.12,2662.04,2603.12,2640.3,0,2640.3,2668.3,1959,58.92,37.18
10/10/2011,2640.3,2672.55,2640.3,2668.3,0,2668.3,2693.05,1960,32.25,28
11/10/2011,2668.3,2732.3,2668.3,2693.05,0,2693.05,2737.75,1961,64,24.75
12/10/2011,2693.05,2739.49,2670.32,2737.75,0,2737.75,2733.97,1962,69.17,44.7
13/10/2011,2737.75,2758.9,2730.45,2733.97,0,2733.97,2744.17,1963,28.45,-3.78
14/10/2011,2733.97,2751.23,2718.15,2744.17,0,2744.17,2778.97,1964,33.08,10.2
17/10/2011,2744.17,2789.68,2737.65,2778.97,0,2778.97,2724.69,1965,52.03,34.8
18/10/2011,2778.97,2778.97,2710.67,2724.69,0,2724.69,2720.21,1966,68.3,-54.28
19/10/2011,2724.69,2745.68,2713.64,2720.21,0,2720.21,2694.01,1967,32.04,-4.48
20/10/2011,2720.21,2720.73,2685.34,2694.01,0,2694.01,2712.41,1968,35.39,-26.2
21/10/2011,2694.01,2719.12,2694.01,2712.41,0,2712.41,2760.95,1969,25.11,18.4
24/10/2011,2712.41,2776.94,2712.41,2760.95,0,2760.95,2769.94,1970,64.53,48.54
25/10/2011,2760.95,2780.24,2752.56,2769.94,0,2769.94,2769.94,1971,27.68,8.99
26/10/2011,2769.94,2769.94,2769.94,2769.94,0,2769.94,2847.57,1972,0,0
27/10/2011,2769.94,2862.01,2764.82,2847.57,0,2847.57,2905.72,1973,97.19,77.63
28/10/2011,2847.57,2905.72,2847.57,2905.72,0,2905.72,2855.77,1974,58.15,58.15
31/10/2011,2905.72,2905.72,2855.77,2855.77,0,2855.77,2789.35,1975,49.95,-49.95
1/11/2011,2855.77,2855.77,2785.23,2789.35,0,2789.35,2834.75,1976,70.54,-66.42
2/11/2011,2789.35,2836.75,2754.69,2834.75,0,2834.75,2810.04,1977,82.06,45.4
3/11/2011,2834.75,2834.75,2781.27,2810.04,0,2810.04,2848.24,1978,53.48,-24.71
4/11/2011,2810.04,2868.49,2810.04,2848.24,0,2848.24,2848.24,1979,58.45,38.2
7/11/2011,2848.24,2848.24,2848.24,2848.24,0,2848.24,2866.52,1980,0,0
8/11/2011,2848.24,2875.19,2842.99,2866.52,0,2866.52,2858.66,1981,32.2,18.28
9/11/2011,2866.52,2880.12,2853.46,2858.66,0,2858.66,2786.9,1982,26.66,-7.86
10/11/2011,2858.66,2858.66,2761.52,2786.9,0,2786.9,2790.94,1983,97.14,-71.76
11/11/2011,2786.9,2799.26,2780.98,2790.94,0,2790.94,2830.33,1984,18.28,4.04
14/11/2011,2790.94,2842.55,2790.94,2830.33,0,2830.33,2811.58,1985,51.61,39.39
15/11/2011,2830.14,2830.14,2811.58,2811.58,0,2811.58,2807.44,1986,18.56,-18.56
16/11/2011,2811.58,2831.37,2772.71,2807.44,0,2807.44,2778.25,1987,58.66,-4.14
17/11/2011,2807.44,2807.44,2773.22,2778.25,0,2778.25,2730.34,1988,34.22,-29.19
18/11/2011,2778.25,2778.25,2730.34,2730.34,0,2730.34,2697.98,1989,47.91,-47.91
21/11/2011,2730.34,2730.34,2693.66,2697.98,0,2697.98,2717.2,1990,36.68,-32.36
22/11/2011,2697.98,2718.19,2690.5,2717.2,0,2717.2,2676.57,1991,27.69,19.22
23/11/2011,2717.2,2717.2,2666.54,2676.57,0,2676.57,2643.93,1992,50.66,-40.63
25/11/2011,2677.15,2677.15,2643.54,2643.93,0,2643.93,2694.43,1993,33.61,-33.22
28/11/2011,2643.93,2698.12,2643.93,2694.43,0,2694.43,2688.1,1994,54.19,50.5
29/11/2011,2694.43,2710.37,2685.15,2688.1,0,2688.1,2702.46,1995,25.22,-6.33
30/11/2011,2688.1,2705.98,2677.66,2702.46,0,2702.46,2761.88,1996,28.32,14.36
1/12/2011,2702.46,2779.66,2702.46,2761.88,0,2761.88,2773.36,1997,77.2,59.42
2/12/2011,2761.88,2773.36,2736.57,2773.36,0,2773.36,2766.46,1998,36.79,11.48
5/12/2011,2773.36,2773.66,2751.77,2766.46,0,2766.46,2749.24,1999,21.89,-6.9
6/12/2011,2766.23,2766.23,2736.09,2749.24,0,2749.24,2782.55,2000,30.14,-16.99
7/12/2011,2749.24,2793.08,2749.24,2782.55,0,2782.55,2728.31,2001,43.84,33.31
8/12/2011,2782.55,2782.55,2726.24,2728.31,0,2728.31,2694.6,2002,56.31,-54.24
9/12/2011,2728.31,2728.31,2681.99,2694.6,0,2694.6,2701.72,2003,46.32,-33.71
12/12/2011,2694.6,2722.74,2694.6,2701.72,0,2701.72,2685.74,2004,28.14,7.12
13/12/2011,2701.72,2701.72,2673.17,2685.74,0,2685.74,2672.39,2005,28.55,-15.98
14/12/2011,2685.74,2687.33,2670.97,2672.39,0,2672.39,2635.25,2006,16.36,-13.35
15/12/2011,2672.39,2672.39,2630.36,2635.25,0,2635.25,2659.22,2007,42.03,-37.14
16/12/2011,2635.25,2667.38,2635.25,2659.22,0,2659.22,2618.09,2008,32.13,23.97
19/12/2011,2659.22,2659.22,2611.23,2618.09,0,2618.09,2614.45,2009,47.99,-41.13
20/12/2011,2618.09,2628.46,2606.52,2614.45,0,2614.45,2673.32,2010,21.94,-3.64
21/12/2011,2614.45,2676.4,2614.45,2673.32,0,2673.32,2664.8,2011,61.95,58.87
22/12/2011,2673.32,2673.32,2659.01,2664.8,0,2664.8,2676.47,2012,14.31,-8.52
23/12/2011,2664.8,2678.41,2664.8,2676.47,0,2676.47,2673.62,2013,13.61,11.67
27/12/2011,2676.47,2680.24,2669.4,2673.62,0,2673.62,2666.25,2014,10.84,-2.85
28/12/2011,2673.62,2683.03,2661.07,2666.25,0,2666.25,2672.78,2015,21.96,-7.37
29/12/2011,2666.25,2672.78,2655.62,2672.78,0,2672.78,2646.35,2016,17.16,6.53
30/12/2011,2672.78,2672.78,2646.35,2646.35,0,2646.35,2688.36,2017,26.43,-26.43
3/1/2012,2646.35,2693.23,2646.35,2688.36,0,2688.36,2711.02,2018,46.88,42.01
4/1/2012,2688.36,2714.68,2688.36,2711.02,0,2711.02,2713.02,2019,26.32,22.66
5/1/2012,2711.02,2733.86,2708.21,2713.02,0,2713.02,2715.59,2020,25.65,2
6/1/2012,2713.02,2717.6,2699.81,2715.59,0,2715.59,2691.28,2021,17.79,2.57
9/1/2012,2715.59,2715.59,2683.15,2691.28,0,2691.28,2719.83,2022,32.44,-24.31
10/1/2012,2691.28,2721.62,2691.28,2719.83,0,2719.83,2747.13,2023,30.34,28.55
11/1/2012,2719.83,2747.13,2714.92,2747.13,0,2747.13,2743.66,2024,32.21,27.3
12/1/2012,2747.13,2759.77,2732.31,2743.66,0,2743.66,2791.54,2025,27.46,-3.47
13/1/2012,2743.66,2791.54,2743.66,2791.54,0,2791.54,2756.49,2026,47.88,47.88
16/1/2012,2791.54,2791.54,2746.6,2756.49,0,2756.49,2815.85,2027,44.94,-35.05
17/1/2012,2756.49,2815.85,2756.49,2815.85,0,2815.85,2795.4,2028,59.36,59.36
18/1/2012,2815.85,2824.72,2792.56,2795.4,0,2795.4,2811.2,2029,32.16,-20.45
19/1/2012,2795.4,2818.9,2795.4,2811.2,0,2811.2,2849.38,2030,23.5,15.8
20/1/2012,2811.2,2852.46,2811.2,2849.38,0,2849.38,2849.38,2031,41.26,38.18
23/1/2012,2849.38,2849.38,2849.38,2849.38,0,2849.38,2849.38,2032,0,0
24/1/2012,2849.38,2849.38,2849.38,2849.38,0,2849.38,2891.64,2033,0,0
25/1/2012,2849.38,2891.64,2849.38,2891.64,0,2891.64,2894.43,2034,42.26,42.26
26/1/2012,2891.64,2917.59,2876.16,2894.43,0,2894.43,2916.26,2035,41.43,2.79
27/1/2012,2894.43,2916.29,2888.28,2916.26,0,2916.26,2888.29,2036,28.01,21.83
30/1/2012,2916.26,2916.26,2881.68,2888.29,0,2888.29,2906.69,2037,34.58,-27.97
31/1/2012,2888.29,2906.69,2874.31,2906.69,0,2906.69,2904.76,2038,32.38,18.4
1/2/2012,2906.69,2906.69,2883.49,2904.76,0,2904.76,2901.04,2039,23.2,-1.93
2/2/2012,2904.76,2925.43,2901.04,2901.04,0,2901.04,2917.95,2040,24.39,-3.72
3/2/2012,2901.04,2931.77,2901.04,2917.95,0,2917.95,2940.1,2041,30.73,16.91
6/2/2012,2917.95,2959.44,2917.95,2940.1,0,2940.1,2957.78,2042,41.49,22.15
7/2/2012,2940.1,2963.19,2940.1,2957.78,0,2957.78,2982.2,2043,23.09,17.68
8/2/2012,2957.78,2985.98,2957.78,2982.2,0,2982.2,2981.17,2044,28.2,24.42
9/2/2012,2982.2,2992.93,2957.01,2981.17,0,2981.17,2960,2045,35.92,-1.03
10/2/2012,2981.17,2994.5,2954.56,2960,0,2960,2976.34,2046,39.94,-21.17
13/2/2012,2960,2978.33,2952.22,2976.34,0,2976.34,2987.41,2047,26.11,16.34
14/2/2012,2976.34,2988.13,2955.98,2987.41,0,2987.41,3011.68,2048,32.15,11.07
15/2/2012,2987.41,3014.76,2982.63,3011.68,0,3011.68,2977.2,2049,32.13,24.27
16/2/2012,3011.68,3011.68,2973.61,2977.2,0,2977.2,3000.59,2050,38.07,-34.48
17/2/2012,2977.2,3010.67,2977.2,3000.59,0,3000.59,3025.07,2051,33.47,23.39
21/2/2012,3021.19,3031.45,3003.62,3025.07,0,3025.07,2995.59,2052,27.83,3.88
22/2/2012,3025.07,3025.07,2995.59,2995.59,0,2995.59,2968.34,2053,29.48,-29.48
23/2/2012,2995.59,2995.59,2956.66,2968.34,0,2968.34,2978.08,2054,38.93,-27.25
24/2/2012,2968.34,2978.08,2960.02,2978.08,0,2978.08,2946.78,2055,18.06,9.74
27/2/2012,2978.08,2983.51,2946.57,2946.78,0,2946.78,2969.73,2056,36.94,-31.3
28/2/2012,2946.78,2970.44,2945.37,2969.73,0,2969.73,2994.06,2057,25.07,22.95
29/2/2012,2969.73,2999.16,2969.73,2994.06,0,2994.06,2978.84,2058,29.43,24.33
1/3/2012,2994.06,3010.5,2974.94,2978.84,0,2978.84,2993.49,2059,35.56,-15.22
2/3/2012,2978.84,3003.12,2978.84,2993.49,0,2993.49,2991.8,2060,24.28,14.65
5/3/2012,2993.49,2998.12,2983.19,2991.8,0,2991.8,2932.01,2061,14.93,-1.69
6/3/2012,2991.8,2993.58,2924.46,2932.01,0,2932.01,2913.16,2062,69.12,-59.79
7/3/2012,2932.01,2932.01,2906.58,2913.16,0,2913.16,2970.38,2063,25.43,-18.85
8/3/2012,2913.16,2970.38,2913.16,2970.38,0,2970.38,2963.15,2064,57.22,57.22
9/3/2012,2970.38,2987.16,2963.15,2963.15,0,2963.15,2966.11,2065,24.01,-7.23
12/3/2012,2963.15,2973.68,2958.94,2966.11,0,2966.11,2989.07,2066,14.74,2.96
13/3/2012,2962.18,2992.82,2962.18,2989.07,0,2989.07,3026.4,2067,30.64,26.89
14/3/2012,2989.07,3027.61,2989.07,3026.4,0,3026.4,3025.84,2068,38.54,37.33
15/3/2012,3026.4,3030.68,3016.92,3025.84,0,3025.84,3010.68,2069,13.76,-0.56
16/3/2012,3025.84,3035.78,3010.68,3010.68,0,3010.68,2990.09,2070,25.1,-15.16
19/3/2012,3010.68,3029.92,2986.25,2990.09,0,2990.09,3002.73,2071,43.67,-20.59
20/3/2012,2990.09,3017.47,2990.09,3002.73,0,3002.73,3005.63,2072,27.38,12.64
21/3/2012,3002.73,3008.78,2989.55,3005.63,0,3005.63,2979.25,2073,19.23,2.9
22/3/2012,3005.63,3009.75,2979.25,2979.25,0,2979.25,2990.08,2074,30.5,-26.38
23/3/2012,2979.25,2994.29,2979.25,2990.08,0,2990.08,2974.5,2075,15.04,10.83
26/3/2012,2990.08,2994.93,2974.5,2974.5,0,2974.5,3018.91,2076,20.43,-15.58
27/3/2012,2974.5,3018.91,2974.5,3018.91,0,3018.91,3010.49,2077,44.41,44.41
28/3/2012,3018.91,3018.91,3000.14,3010.49,0,3010.49,2994.09,2078,18.77,-8.42
29/3/2012,3015.98,3015.98,2991.72,2994.09,0,2994.09,3010.46,2079,24.26,-21.89
30/3/2012,2994.09,3012.12,2994.09,3010.46,0,3010.46,3016.07,2080,18.03,16.37
2/4/2012,3010.46,3024.08,3010.46,3016.07,0,3016.07,3014.98,2081,13.62,5.61
3/4/2012,3016.07,3033.15,3007.93,3014.98,0,3014.98,2985.04,2082,25.22,-1.09
4/4/2012,3014.98,3014.98,2985.04,2985.04,0,2985.04,2986.2,2083,29.94,-29.94
5/4/2012,2985.04,3002.25,2965.34,2986.2,0,2986.2,2960.1,2084,36.91,1.16
9/4/2012,2986.2,2986.2,2955.52,2960.1,0,2960.1,2982.44,2085,30.68,-26.1
10/4/2012,2960.1,2982.44,2960.1,2982.44,0,2982.44,2949.25,2086,22.34,22.34
11/4/2012,2982.44,2982.44,2946.29,2949.25,0,2949.25,2978.14,2087,36.15,-33.19
12/4/2012,2946.44,2982.96,2946.44,2978.14,0,2978.14,2987.82,2088,36.52,31.7
13/4/2012,2978.14,3006.31,2978.14,2987.82,0,2987.82,2992.12,2089,28.17,9.68
16/4/2012,2987.82,2993.48,2969.36,2992.12,0,2992.12,2986.59,2090,24.12,4.3
17/4/2012,2992.12,2996.64,2967.48,2986.59,0,2986.59,3000.58,2091,29.16,-5.53
18/4/2012,2986.59,3007.61,2986.59,3000.58,0,3000.58,3008.21,2092,21.02,13.99
19/4/2012,3000.58,3010.85,2996.33,3008.21,0,3008.21,2994.48,2093,14.52,7.63
20/4/2012,3008.21,3009.16,2992.62,2994.48,0,2994.48,2962.35,2094,16.54,-13.73
23/4/2012,2994.48,2994.63,2958.58,2962.35,0,2962.35,2974.37,2095,36.05,-32.13
24/4/2012,2962.35,2984.2,2962.35,2974.37,0,2974.37,2979.78,2096,21.85,12.02
25/4/2012,2974.37,2983.56,2970.05,2979.78,0,2979.78,2981.47,2097,13.51,5.41
26/4/2012,2979.78,2989.59,2970.48,2981.47,0,2981.47,2981.58,2098,19.11,1.69
27/4/2012,2981.47,2995.93,2975.24,2981.58,0,2981.58,2978.57,2099,20.69,0.11
30/4/2012,2981.58,2982.14,2966.53,2978.57,0,2978.57,2978.57,2100,15.61,-3.01
1/5/2012,2978.57,2978.57,2978.57,2978.57,0,2978.57,3006.14,2101,0,0
2/5/2012,2978.57,3006.14,2978.57,3006.14,0,3006.14,3000.94,2102,27.57,27.57
3/5/2012,3006.14,3013.34,3000.94,3000.94,0,3000.94,2990.59,2103,12.4,-5.2
4/5/2012,3000.94,3000.94,2987.99,2990.59,0,2990.59,2924.95,2104,12.95,-10.35
7/5/2012,2990.59,2990.59,2918.14,2924.95,0,2924.95,2931.98,2105,72.45,-65.64
8/5/2012,2924.95,2944.41,2924.95,2931.98,0,2931.98,2900.91,2106,19.46,7.03
9/5/2012,2931.98,2931.98,2900.91,2900.91,0,2900.91,2903.6,2107,31.07,-31.07
10/5/2012,2900.91,2904.88,2887.82,2903.6,0,2903.6,2887.34,2108,17.06,2.69
11/5/2012,2903.6,2903.6,2874.34,2887.34,0,2887.34,2864.12,2109,29.26,-16.26
14/5/2012,2883.4,2898.85,2861.23,2864.12,0,2864.12,2876.7,2110,37.62,-19.28
15/5/2012,2864.12,2889.42,2850.61,2876.7,0,2876.7,2831.15,2111,38.81,12.58
16/5/2012,2876.7,2876.7,2826.28,2831.15,0,2831.15,2822.61,2112,50.42,-45.55
17/5/2012,2831.15,2849.91,2822.61,2822.61,0,2822.61,2779.1,2113,27.3,-8.54
18/5/2012,2822.61,2822.61,2762.81,2779.1,0,2779.1,2823.75,2114,59.8,-43.51
22/5/2012,2790.16,2831.23,2790.16,2823.75,0,2823.75,2780.42,2115,41.07,33.59
23/5/2012,2823.75,2823.75,2780.42,2780.42,0,2780.42,2779.53,2116,43.33,-43.33
24/5/2012,2780.42,2792.36,2774.88,2779.53,0,2779.53,2772.75,2117,17.48,-0.89
25/5/2012,2779.53,2787.37,2765.08,2772.75,0,2772.75,2787.22,2118,22.29,-6.78
28/5/2012,2772.75,2796.75,2758.41,2787.22,0,2787.22,2801.85,2119,38.34,14.47
29/5/2012,2787.22,2811.19,2777.88,2801.85,0,2801.85,2783.95,2120,33.31,14.63
30/5/2012,2801.85,2801.85,2779.31,2783.95,0,2783.95,2772.54,2121,22.54,-17.9
31/5/2012,2783.95,2783.95,2760.9,2772.54,0,2772.54,2745.71,2122,23.05,-11.41
1/6/2012,2772.54,2772.54,2737.99,2745.71,0,2745.71,2760.83,2123,34.55,-26.83
6/6/2012,2712.31,2765.97,2712.31,2760.83,0,2760.83,2759.26,2124,53.66,48.52
7/6/2012,2760.83,2778.47,2755.1,2759.26,0,2759.26,2737.89,2125,23.37,-1.57
8/6/2012,2759.26,2760.25,2735.59,2737.89,0,2737.89,2787.81,2126,24.66,-21.37
11/6/2012,2737.89,2790.19,2737.89,2787.81,0,2787.81,2797.08,2127,52.3,49.92
12/6/2012,2787.81,2797.08,2760.26,2797.08,0,2797.08,2786.88,2128,36.82,9.27
13/6/2012,2797.08,2797.08,2776.02,2786.88,0,2786.88,2773.81,2129,21.06,-10.2
14/6/2012,2786.88,2786.88,2767.58,2773.81,0,2773.81,2811,2130,19.3,-13.07
15/6/2012,2773.81,2814,2772.47,2811,0,2811,2824.22,2131,41.53,37.19
18/6/2012,2811,2850.63,2811,2824.22,0,2824.22,2842.41,2132,39.63,13.22
19/6/2012,2824.22,2845.09,2824.22,2842.41,0,2842.41,2855.68,2133,20.87,18.19
20/6/2012,2842.41,2861.53,2842.41,2855.68,0,2855.68,2830.15,2134,19.12,13.27
21/6/2012,2855.68,2855.68,2826.28,2830.15,0,2830.15,2828.09,2135,29.4,-25.53
22/6/2012,2830.15,2830.15,2798.84,2828.09,0,2828.09,2815.26,2136,31.31,-2.06
25/6/2012,2828.09,2828.09,2808.83,2815.26,0,2815.26,2805.63,2137,19.26,-12.83
26/6/2012,2815.26,2815.64,2802.92,2805.63,0,2805.63,2841.6,2138,12.72,-9.63
27/6/2012,2805.63,2846.09,2802.27,2841.6,0,2841.6,2846.82,2139,43.82,35.97
28/6/2012,2841.6,2869.29,2841.6,2846.82,0,2846.82,2878.45,2140,27.69,5.22
29/6/2012,2846.82,2897.96,2846.82,2878.45,0,2878.45,2910.59,2141,51.14,31.63
2/7/2012,2878.45,2913.36,2878.45,2910.59,0,2910.59,2945.33,2142,34.91,32.14
3/7/2012,2910.59,2945.33,2909.33,2945.33,0,2945.33,2971.47,2143,36,34.74
5/7/2012,2948.77,2971.47,2942.69,2971.47,0,2971.47,2978.55,2144,28.78,22.7
6/7/2012,2971.47,2980.78,2956.54,2978.55,0,2978.55,2929.08,2145,24.24,7.08
